,USD,GBP,EUR,JPY100,CHF,AUD,CAD,SGD,HKD100
19 Dec 2006,9.9791,7.2561,10.9487,0.0000,0.0391,95.5840,0.0000,0.4583,2.3180
20 Dec 2006,9.9398,7.1800,10.8707,0.0000,0.0389,94.5358,0.0000,0.4536,2.3015
21 Dec 2006,9.7429,7.1851,10.8870,0.0000,0.0390,94.4912,0.0000,0.4533,2.2989
22 Dec 2006,9.6929,7.1740,10.8615,0.0000,0.0389,94.2596,0.0000,0.4524,2.2962
26 Dec 2006,9.7132,7.1650,10.8401,0.0000,0.0390,94.3663,0.0000,0.4526,2.2973
27 Dec 2006,9.8005,7.1881,10.8151,0.0000,0.0391,94.2863,0.0000,0.4522,2.2973
28 Dec 2006,9.8728,7.1974,10.8162,0.0000,0.0391,94.1886,0.0000,0.4521,2.2989
29 Dec 2006,9.7712,7.1841,10.8129,0.0000,0.0392,93.9144,0.0000,0.4511,2.2967
3 Jan 2007,9.7530,7.1843,10.8452,0.0000,0.0392,93.6856,0.0000,0.4497,2.2967
4 Jan 2007,9.7819,7.2077,10.8172,0.0000,0.0392,93.8350,0.0000,0.4504,2.2957
5 Jan 2007,9.7679,7.1974,10.7810,0.0000,0.0389,93.7031,0.0000,0.4501,2.2878
8 Jan 2007,9.7584,7.2034,10.7631,0.0000,0.0389,93.7471,0.0000,0.4501,2.2836
9 Jan 2007,9.7633,7.2039,10.7339,0.0000,0.0389,93.4929,0.0000,0.4488,2.2831
10 Jan 2007,9.7402,7.1869,10.7334,0.0000,0.0387,93.7119,0.0000,0.4502,2.2862
11 Jan 2007,9.7530,7.1719,10.7188,0.0000,0.0386,93.6768,0.0000,0.4509,2.2831
12 Jan 2007,9.7369,7.1704,10.7304,0.0000,0.0384,93.7383,0.0000,0.4510,2.2722
15 Jan 2007,9.7280,7.1765,10.7038,0.0000,0.0385,93.4492,0.0000,0.4498,2.2727
16 Jan 2007,9.7251,7.1862,10.6859,0.0000,0.0386,93.3532,0.0000,0.4496,2.2738
17 Jan 2007,9.7183,7.1678,10.6799,0.0000,0.0384,93.3532,0.0000,0.4502,2.2758
18 Jan 2007,9.7117,7.1787,10.6839,0.0000,0.0385,93.3881,0.0000,0.4508,2.2784
19 Jan 2007,9.7088,7.1664,10.6722,0.0000,0.0386,93.3532,0.0000,0.4503,2.2789
22 Jan 2007,9.9432,7.1432,10.6412,0.0000,0.0386,93.3881,0.0000,0.4505,2.2784
23 Jan 2007,9.7264,7.1478,10.6264,0.0000,0.0385,93.3620,0.0000,0.4502,2.2738
24 Jan 2007,9.7385,7.1702,10.6707,0.0000,0.0386,93.3184,0.0000,0.4504,2.2805
25 Jan 2007,9.7875,7.1556,10.6588,0.0000,0.0385,93.3271,0.0000,0.4506,2.2800
26 Jan 2007,9.7685,7.1352,10.6350,0.0000,0.0384,93.3838,0.0000,0.4504,2.2753
29 Jan 2007,9.7870,7.1348,10.6270,0.0000,0.0384,93.4317,0.0000,0.4508,2.2738
30 Jan 2007,10.1958,7.1533,10.6216,0.0000,0.0385,93.3707,0.0000,0.4504,2.2763
31 Jan 2007,9.7738,7.1585,10.6321,0.0000,0.0385,93.3271,0.0000,0.4502,2.2779
2 Feb 2007,9.7589,7.1864,10.6356,0.0000,0.0386,93.3271,0.0000,0.4515,2.2779
5 Feb 2007,9.7709,7.1913,10.6350,0.0000,0.0386,93.3271,0.0000,0.4513,2.2800
6 Feb 2007,10.2222,7.2060,10.6120,0.0000,0.0386,93.2140,0.0000,0.4507,2.2800
7 Feb 2007,10.1702,7.2236,10.5868,0.0000,0.0387,93.1446,0.0000,0.4509,2.2805
8 Feb 2007,9.7626,7.2208,10.5872,0.0000,0.0386,93.1706,0.0000,0.4511,2.2800
9 Feb 2007,9.7577,7.2379,10.5969,0.0000,0.0386,93.1532,0.0000,0.4508,2.2800
12 Feb 2007,10.3687,7.2244,10.5820,0.0000,0.0386,93.1706,0.0000,0.4505,2.2763
13 Feb 2007,9.7862,7.2201,10.5821,0.0000,0.0386,93.3445,0.0000,0.4509,2.2696
14 Feb 2007,10.5520,7.2333,10.6028,0.0000,0.0386,93.2662,0.0000,0.4508,2.2732
15 Feb 2007,10.2433,7.2422,10.6226,0.0000,0.0386,93.1619,0.0000,0.4507,2.2753
16 Feb 2007,9.7802,7.2604,10.5904,0.0000,0.0386,93.1359,0.0000,0.4507,2.2774
21 Feb 2007,9.7789,7.2592,10.5895,0.0000,0.0385,93.1446,0.0000,0.4508,2.2784
22 Feb 2007,9.7776,7.2347,10.5927,0.0000,0.0384,93.1619,0.0000,0.4509,2.2779
23 Feb 2007,9.7858,7.2575,10.5942,0.0000,0.0385,93.1793,0.0000,0.4509,2.2784
26 Feb 2007,10.2690,7.2400,10.5883,0.0000,0.0385,93.0925,0.0000,0.4508,2.2841
27 Feb 2007,9.8172,7.2183,10.5964,0.0000,0.0384,93.0925,0.0000,0.4510,2.2857
28 Feb 2007,10.2143,7.2207,10.6334,0.0000,0.0383,93.4230,0.0000,0.4529,2.2894
1 Mar 2007,10.3837,7.2154,10.6469,0.0000,0.0383,93.4492,0.0000,0.4528,2.2941
2 Mar 2007,9.9419,7.2113,10.6722,0.0000,0.0383,93.6944,0.0000,0.4536,2.2989
5 Mar 2007,10.5774,7.1952,10.6906,0.0000,0.0380,93.8086,0.0000,0.4541,2.3047
6 Mar 2007,9.9702,7.1974,10.6611,0.0000,0.0381,93.7295,0.0000,0.4537,2.2962
7 Mar 2007,9.9645,7.2046,10.6471,0.0000,0.0382,93.6330,0.0000,0.4537,2.2967
8 Mar 2007,9.9872,7.2298,10.6634,0.0000,0.0382,93.5979,0.0000,0.4536,2.2983
9 Mar 2007,9.9659,7.2215,10.6330,0.0000,0.0382,93.5016,0.0000,0.4527,2.2962
12 Mar 2007,9.9432,7.2409,10.6021,0.0000,0.0382,93.3968,0.0000,0.4520,2.2925
13 Mar 2007,9.9943,7.2337,10.6465,0.0000,0.0381,93.6330,0.0000,0.4531,2.2978
14 Mar 2007,10.0257,7.2057,10.6476,0.0000,0.0381,93.7207,0.0000,0.4539,2.2904
15 Mar 2007,10.6182,7.2088,10.6349,0.0000,0.0381,93.6856,0.0000,0.4537,2.2920
16 Mar 2007,10.0530,7.1840,10.6016,0.0000,0.0381,93.5804,0.0000,0.4533,2.2941
19 Mar 2007,10.0473,7.1849,10.5721,0.0000,0.0380,93.3532,0.0000,0.4525,2.2952
20 Mar 2007,10.0301,7.1967,10.5553,0.0000,0.0381,93.2488,0.0000,0.4517,2.2899
21 Mar 2007,1.0000,7.1839,10.5002,0.0000,0.0380,92.6870,0.0000,0.4494,2.2800
22 Mar 2007,10.8419,7.1793,10.4986,0.0000,0.0381,92.3617,0.0000,0.4481,2.2831
23 Mar 2007,10.9305,7.1918,10.4867,0.0000,0.0380,92.3958,0.0000,0.4482,2.2826
26 Mar 2007,9.8545,7.1825,10.4451,0.3680,0.0379,92.0726,5.2441,0.4464,2.2737
27 Mar 2007,9.8601,7.1804,10.4355,0.3669,0.0378,92.0460,5.2110,0.4464,2.2758
28 Mar 2007,9.8914,7.1771,10.4656,0.3685,0.0378,92.2993,5.2191,0.4479,2.2790
29 Mar 2007,9.8601,7.1707,10.4484,0.3672,0.0379,92.1139,5.2364,0.4471,2.2782
30 Mar 2007,9.8744,7.1624,10.4497,0.3675,0.0379,92.2072,5.2364,0.4472,2.2798
2 Apr 2007,9.8871,7.1569,10.4521,0.3691,0.0380,92.2593,0.0000,0.4477,2.2800
3 Apr 2007,9.8942,7.1892,10.4481,0.3694,0.0380,92.2923,5.2294,0.4476,2.2808
4 Apr 2007,9.8856,7.1979,10.4508,0.3693,0.0379,92.1902,5.2406,0.4470,2.2814
5 Apr 2007,9.8861,7.1880,10.4289,0.3700,0.0379,91.9969,5.2280,0.4465,2.2782
6 Apr 2007,9.8811,7.1817,10.4253,0.3701,0.0379,91.9513,5.2249,0.4465,2.2790
9 Apr 2007,9.8683,7.1914,10.4214,0.3694,0.0379,91.8944,5.2160,0.4459,2.2799
10 Apr 2007,9.8613,7.1910,10.4161,0.3690,0.0379,91.9078,5.2087,0.4458,2.2745
11 Apr 2007,9.8586,7.1927,10.4241,0.3700,0.0379,91.9902,5.2239,0.4465,2.2724
12 Apr 2007,9.8641,7.1895,10.4109,0.3699,0.0378,91.9090,5.2241,0.4462,2.2684
13 Apr 2007,9.8441,7.1866,10.3975,0.3706,0.0378,91.7769,5.2335,0.4457,2.2697
16 Apr 2007,9.8384,7.1997,10.3732,0.3695,0.0378,91.7211,5.2380,0.4451,2.2729
17 Apr 2007,9.8623,7.2067,10.3620,0.3700,0.0378,91.6278,5.2305,0.4444,2.2712
18 Apr 2007,9.8633,7.2009,10.3371,0.3693,0.0378,91.4012,5.2285,0.4439,2.2688
19 Apr 2007,9.8562,7.1837,10.3416,0.3688,0.0376,91.3696,5.2310,0.4440,2.2670
20 Apr 2007,9.8291,7.2029,10.3218,0.3689,0.0376,91.2096,5.2201,0.4433,2.2642
23 Apr 2007,9.8249,7.1778,10.3164,0.3695,0.0376,91.2400,5.2209,0.4431,2.2617
24 Apr 2007,9.8249,7.2035,10.3114,0.3692,0.0377,91.2412,5.2134,0.4429,2.2583
25 Apr 2007,9.8297,7.2112,10.3032,0.3691,0.0377,91.1945,5.2128,0.4431,2.2624
27 Apr 2007,9.8347,7.2091,10.2795,0.3681,0.0377,91.1830,5.2152,0.4429,2.2530
30 Apr 2007,9.8461,7.1891,10.2715,0.3676,0.0377,91.2363,5.2209,0.4441,2.2507
3 May 2007,9.8418,7.1882,10.2762,0.3690,0.0378,91.2024,5.2019,0.4439,2.2453
4 May 2007,9.8389,7.2117,10.2769,0.3687,0.0381,91.2048,5.2094,0.4439,2.2514
7 May 2007,9.8266,7.2091,10.2761,0.3701,0.0383,91.0382,5.1910,0.4431,2.2556
8 May 2007,9.8227,7.2109,10.2460,0.3692,0.0383,90.8582,5.1920,0.4427,2.2494
9 May 2007,9.8267,7.1980,10.2245,0.3684,0.0386,90.7164,5.1755,0.4423,2.2434
10 May 2007,9.8388,7.2148,10.2110,0.3677,0.0389,90.7025,5.1703,0.4421,2.2445
11 May 2007,9.8712,7.2292,10.2392,0.3680,0.0385,90.9224,5.1812,0.4439,2.2436
14 May 2007,9.8708,7.2040,10.2082,0.3680,0.0386,90.6800,5.1597,0.4428,2.2443
15 May 2007,9.8546,7.2328,10.2041,0.3681,0.0386,90.7111,5.1698,0.4428,2.2409
16 May 2007,9.8373,7.2423,10.1917,0.3680,0.0387,90.6625,5.1616,0.4426,2.2375
17 May 2007,9.8281,7.2801,10.1983,0.3666,0.0387,90.7067,5.1758,0.4433,2.2321
18 May 2007,9.8281,7.3030,10.1890,0.3641,0.0386,90.6800,5.1583,0.4435,2.2279
21 May 2007,9.8056,7.3248,10.1633,0.3647,0.0387,90.4346,5.1375,0.4426,2.2258
22 May 2007,9.7876,7.3831,10.1409,0.3641,0.0390,90.3031,5.1232,0.4425,2.2092
23 May 2007,9.7977,7.3632,10.1432,0.3640,0.0389,90.3831,5.1284,0.4427,2.2147
24 May 2007,9.7977,7.3350,10.1779,0.3639,0.0387,90.3782,5.1307,0.4430,2.2195
25 May 2007,9.8091,7.3640,10.1960,0.3654,0.0388,90.4400,5.1344,0.4432,2.2191
28 May 2007,9.7905,7.3700,10.2197,0.3648,0.0388,90.3455,5.1267,0.4430,2.2192
29 May 2007,9.8180,7.3667,10.2874,0.3662,0.0385,90.6000,5.1411,0.4442,2.2244
30 May 2007,9.8139,7.3430,10.3149,0.3654,0.0385,90.7115,5.1568,0.4449,2.2220
31 May 2007,9.8095,7.3412,10.2835,0.3662,0.0385,90.5891,5.1367,0.4443,2.2193
1 Jun 2007,9.8337,7.3793,10.2934,0.3662,0.0385,90.6558,5.1435,0.4447,2.2219
4 Jun 2007,9.8406,7.4479,10.2791,0.3659,0.0387,90.5382,5.1350,0.4439,2.2190
5 Jun 2007,9.8724,7.4332,10.3149,0.3674,0.0387,90.7964,5.1569,0.4456,2.2255
6 Jun 2007,9.8958,7.4458,10.3544,0.3689,0.0384,91.1757,5.1881,0.4478,2.2333
7 Jun 2007,9.9031,7.4448,10.3672,0.3696,0.0386,91.3163,5.1992,0.4477,2.2341
8 Jun 2007,10.0145,7.4407,10.4988,0.3722,0.0381,92.4010,5.2520,0.4527,2.2516
11 Jun 2007,10.0159,7.4624,10.5112,0.3721,0.0382,92.5210,5.2321,0.4526,2.2474
12 Jun 2007,9.9538,7.4599,10.4276,0.3704,0.0383,91.8144,5.1918,0.4505,2.2399
13 Jun 2007,10.0390,7.4390,10.5181,0.3731,0.0383,92.6677,5.2424,0.4557,2.2527
14 Jun 2007,10.0029,7.4287,10.4739,0.3727,0.0382,92.4010,5.2125,0.4543,2.2464
15 Jun 2007,9.9906,7.4650,10.4409,0.3728,0.0383,92.2744,5.2084,0.4537,2.2437
18 Jun 2007,9.8960,7.4605,10.3301,0.3688,0.0384,91.2945,5.1521,0.4490,2.2269
19 Jun 2007,9.9379,7.4739,10.3726,0.3706,0.0385,91.6678,5.1897,0.4511,2.2349
20 Jun 2007,9.9191,7.4782,10.3831,0.3698,0.0384,91.4811,5.1794,0.4504,2.2346
21 Jun 2007,9.9841,7.5355,10.4912,0.3727,0.0383,92.1211,5.2229,0.4534,2.2464
22 Jun 2007,9.9870,7.5076,10.5475,0.3723,0.0384,92.1211,5.2139,0.4531,2.2466
25 Jun 2007,10.0275,7.5223,10.5749,0.3740,0.0384,92.4022,5.2364,0.4548,2.2534
26 Jun 2007,10.0666,7.4984,10.5996,0.3752,0.0383,92.6664,5.2598,0.4562,2.2592
27 Jun 2007,10.0840,7.4753,10.6159,0.3755,0.0382,92.8760,5.2744,0.4574,2.2639
28 Jun 2007,10.0391,7.4784,10.5572,0.3741,0.0382,92.4361,5.2473,0.4552,2.2566
29 Jun 2007,10.0043,7.4703,10.5528,0.3740,0.0382,92.1161,5.2319,0.4537,2.2557
2 Jul 2007,9.9637,7.4750,10.4789,0.3726,0.0381,91.5563,5.2042,0.4515,2.2497
3 Jul 2007,10.0452,7.5226,10.5096,0.3756,0.0382,91.9356,5.2423,0.4540,2.2648
4 Jul 2007,10.0775,7.4794,10.5086,0.3747,0.0383,91.8895,5.2435,0.4538,2.2649
5 Jul 2007,10.1353,7.4697,10.5094,0.3738,0.0382,91.8895,5.2435,0.4537,2.2661
6 Jul 2007,10.1352,7.4845,10.5088,0.3750,0.0382,91.9465,5.2531,0.4536,2.2673
9 Jul 2007,10.1527,7.4715,10.4827,0.3735,0.0381,91.7229,5.2299,0.4525,2.2647
10 Jul 2007,10.2686,7.4908,10.5033,0.3740,0.0382,91.7296,5.2354,0.4537,2.2665
11 Jul 2007,10.3572,7.4646,10.5404,0.3754,0.0382,91.9962,5.2541,0.4561,2.2769
12 Jul 2007,10.3571,7.5003,10.5254,0.3759,0.0381,92.0362,5.2829,0.4562,2.2776
13 Jul 2007,10.3359,7.5391,10.5185,0.3759,0.0382,91.8895,5.2793,0.4553,2.2752
16 Jul 2007,10.3457,7.5576,10.4889,0.3748,0.0380,91.7623,5.2669,0.4548,2.2689
17 Jul 2007,10.3297,7.6172,10.4971,0.3753,0.0380,91.8762,5.2824,0.4556,2.2719
18 Jul 2007,10.3091,7.6209,10.5100,0.3767,0.0379,92.0290,5.2884,0.4563,2.2735
19 Jul 2007,10.2537,7.6340,10.4650,0.3751,0.0378,91.6048,5.2666,0.4542,2.2710
20 Jul 2007,10.1232,7.6108,10.3981,0.3727,0.0376,90.9164,5.2320,0.4506,2.2581
23 Jul 2007,10.1112,7.6066,10.3892,0.3724,0.0376,90.8764,5.2297,0.4507,2.2603
24 Jul 2007,10.1325,7.5926,10.3837,0.3723,0.0376,90.7297,5.2260,0.4500,2.2614
25 Jul 2007,10.1721,7.6057,10.4473,0.3750,0.0377,91.3830,5.2670,0.4537,2.2713
26 Jul 2007,10.1972,7.5900,10.4713,0.3745,0.0377,91.7067,5.2720,0.4545,2.2729
27 Jul 2007,10.2610,7.5653,10.5223,0.3754,0.0376,92.2544,5.3021,0.4576,2.2875
30 Jul 2007,10.2653,7.6152,10.5483,0.3750,0.0376,92.3344,5.2980,0.4576,2.2872
31 Jul 2007,10.2174,7.6191,10.5291,0.3758,0.0375,92.1089,5.2878,0.4563,2.2862
1 Aug 2007,10.2811,7.5774,10.5687,0.3757,0.0373,92.6494,5.3209,0.4589,2.2873
2 Aug 2007,10.2588,7.5660,10.5540,0.3759,0.0373,92.4980,5.3083,0.4581,2.2794
3 Aug 2007,10.2291,7.6158,10.5281,0.3751,0.0373,92.2761,5.2974,0.4576,2.2800
6 Aug 2007,10.2331,7.6318,10.5410,0.3755,0.0373,92.4543,5.3108,0.4587,2.2886
7 Aug 2007,10.2361,7.6337,10.5406,0.3758,0.0372,92.4627,5.3296,0.4583,2.2884
8 Aug 2007,10.1751,7.6567,10.5081,0.3741,0.0372,92.1695,5.3079,0.4562,2.2840
9 Aug 2007,10.1940,7.6475,10.5469,0.3758,0.0372,92.4699,5.3210,0.4585,2.2968
10 Aug 2007,10.2010,7.5978,10.5432,0.3730,0.0372,92.6662,5.3298,0.4588,2.2841
13 Aug 2007,10.1981,7.6131,10.5389,0.3738,0.0372,92.6407,5.3181,0.4583,2.2884
14 Aug 2007,10.2054,7.5884,10.5502,0.3731,0.0372,92.7291,5.3200,0.4591,2.2852
15 Aug 2007,10.2079,7.5449,10.5597,0.3739,0.0370,92.9523,5.3159,0.4597,2.2784
16 Aug 2007,10.1873,7.5441,10.5880,0.3707,0.0371,93.5280,5.3388,0.4617,2.2795
17 Aug 2007,10.1767,7.4965,10.6319,0.3696,0.0371,93.6504,5.3425,0.4622,2.2866
20 Aug 2007,10.1601,7.4642,10.6082,0.3701,0.0372,93.0285,5.3187,0.4595,2.2891
21 Aug 2007,10.1319,7.4653,10.6176,0.3705,0.0371,93.2018,5.3290,0.4607,2.2875
22 Aug 2007,10.1074,7.4884,10.5671,0.3689,0.0371,92.8444,5.3129,0.4582,2.2813
23 Aug 2007,10.1176,7.4673,10.5724,0.3699,0.0371,92.8673,5.3109,0.4593,2.2870
24 Aug 2007,10.1425,7.4652,10.5716,0.3703,0.0371,92.9606,5.3260,0.4608,2.2887
27 Aug 2007,10.1338,7.4684,10.5585,0.3712,0.0371,92.8819,5.3284,0.4607,2.2932
28 Aug 2007,10.1776,7.4810,10.5862,0.3719,0.0372,93.1910,5.3541,0.4626,2.2976
29 Aug 2007,10.2024,7.4851,10.5952,0.3719,0.0372,93.3909,5.3708,0.4639,2.2953
30 Aug 2007,10.2032,7.4792,10.5952,0.3724,0.0372,93.3801,5.3679,0.4642,2.2966
3 Sep 2007,10.2085,7.5188,10.6079,0.3736,0.0373,93.3485,5.3664,0.4641,2.2996
4 Sep 2007,10.2274,7.5008,10.6220,0.3736,0.0373,93.5351,5.3771,0.4648,2.3036
5 Sep 2007,10.2274,7.5206,10.6163,0.3740,0.0373,93.5242,5.3672,0.4646,2.2975
6 Sep 2007,10.2187,7.5236,10.6057,0.3732,0.0373,93.4396,5.3612,0.4648,2.2970
7 Sep 2007,10.2276,7.5309,10.6025,0.3735,0.0373,93.4409,5.3612,0.4649,2.2988
10 Sep 2007,10.2637,7.5217,10.6224,0.3740,0.0373,93.6363,5.3924,0.4669,2.3054
11 Sep 2007,10.2628,7.4589,10.6282,0.3755,0.0372,93.7208,5.4219,0.4673,2.3078
12 Sep 2007,10.2014,7.4821,10.5668,0.3747,0.0371,93.1693,5.3962,0.4646,2.3041
13 Sep 2007,10.1680,7.4957,10.5254,0.3737,0.0370,92.8230,5.3820,0.4634,2.3043
14 Sep 2007,10.1664,7.5151,10.5296,0.3750,0.0371,92.8531,5.3784,0.4636,2.3037
17 Sep 2007,10.1794,7.5243,10.5352,0.3757,0.0372,93.0400,5.3828,0.4638,2.3011
18 Sep 2007,10.1809,7.5656,10.5337,0.3748,0.0372,93.0105,5.3772,0.4635,2.3004
19 Sep 2007,10.0847,7.5857,10.4384,0.3728,0.0374,92.1089,5.3199,0.4598,2.2920
20 Sep 2007,10.0642,7.6053,10.4255,0.3735,0.0376,91.9628,5.3212,0.4589,2.2937
21 Sep 2007,10.0628,7.6099,10.4533,0.3740,0.0376,92.0975,5.3322,0.4591,2.2882
24 Sep 2007,10.0212,7.5986,10.4054,0.3723,0.0376,91.6545,5.3133,0.4567,2.2853
25 Sep 2007,10.0394,7.5711,10.4274,0.3731,0.0375,91.9712,5.3400,0.4574,2.2911
26 Sep 2007,10.0117,7.5852,10.4074,0.3721,0.0374,91.7169,5.3194,0.4562,2.2893
27 Sep 2007,9.9737,7.5860,10.4098,0.3714,0.0374,91.3136,5.3067,0.4548,2.2909
28 Sep 2007,9.9475,7.5672,10.4442,0.3725,0.0373,91.1133,5.2986,0.4539,2.2917
1 Oct 2007,9.9153,7.5708,10.4240,0.3716,0.0374,90.7524,5.2854,0.4524,2.2958
2 Oct 2007,9.9387,7.5776,10.4476,0.3724,0.0374,91.0149,5.3050,0.4534,2.2981
3 Oct 2007,9.9628,7.5643,10.4708,0.3733,0.0374,91.1776,5.3052,0.4545,2.3049
4 Oct 2007,9.9708,7.5974,10.4701,0.3724,0.0374,91.2067,5.3114,0.4548,2.3055
5 Oct 2007,9.9387,7.6102,10.4374,0.3711,0.0374,90.8763,5.2790,0.4533,2.3057
8 Oct 2007,9.9167,7.6408,10.4092,0.3709,0.0374,90.6747,5.2696,0.4521,2.3043
9 Oct 2007,9.9313,7.6722,10.4233,0.3699,0.0374,90.8386,5.2781,0.4522,2.3069
10 Oct 2007,9.8691,7.6425,10.3520,0.3683,0.0372,90.2195,5.2221,0.4493,2.3033
11 Oct 2007,9.8479,7.6483,10.3326,0.3670,0.0371,90.0361,5.2284,0.4486,2.3015
12 Oct 2007,9.8653,7.6897,10.3423,0.3670,0.0372,90.1431,5.2407,0.4488,2.3000
16 Oct 2007,9.9005,7.6277,10.3551,0.3687,0.0373,90.4292,5.2649,0.4499,2.3060
17 Oct 2007,9.8917,7.6471,10.3621,0.3680,0.0372,90.3502,5.2498,0.4497,2.3052
18 Oct 2007,9.8522,7.6431,10.3255,0.3668,0.0370,89.9880,5.2308,0.4481,2.3028
19 Oct 2007,9.8392,7.6052,10.3183,0.3670,0.0370,89.8557,5.2439,0.4477,2.2950
22 Oct 2007,9.8800,7.6542,10.3624,0.3681,0.0370,90.2878,5.2722,0.4495,2.3076
23 Oct 2007,9.8785,7.6401,10.3585,0.3676,0.0369,90.1683,5.2714,0.4497,2.3028
24 Oct 2007,9.8756,7.6155,10.3556,0.3674,0.0367,90.1497,5.2594,0.4500,2.3055
25 Oct 2007,9.8287,7.6186,10.3303,0.3661,0.0366,89.6823,5.2391,0.4485,2.3038
26 Oct 2007,9.8183,7.6026,10.3187,0.3681,0.0367,89.4990,5.2410,0.4473,2.3016
29 Oct 2007,9.8092,7.5897,10.3111,0.3684,0.0367,89.3650,5.2360,0.4469,2.3010
30 Oct 2007,9.8280,7.6246,10.3168,0.3685,0.0367,89.3253,5.2462,0.4474,2.3025
31 Oct 2007,9.8257,7.6448,10.3063,0.3707,0.0367,89.2251,5.2386,0.4474,2.3045
1 Nov 2007,9.8202,7.6742,10.2903,0.3688,0.0366,89.0805,0.0000,0.4471,2.2999
2 Nov 2007,9.8368,7.7252,10.3225,0.3688,0.0366,89.4027,5.2520,0.4487,2.3048
5 Nov 2007,9.8465,7.6387,10.3445,0.3691,0.0366,89.6084,5.2791,0.4497,2.3103
6 Nov 2007,9.8265,7.6631,10.3161,0.3681,0.0366,89.3211,5.2605,0.4483,2.3075
7 Nov 2007,9.8072,7.6973,10.2901,0.3676,0.0365,89.0380,5.2537,0.4476,2.3091
9 Nov 2007,9.7980,7.7608,10.2922,0.3663,0.0364,88.7974,5.2680,0.4482,2.3040
12 Nov 2007,9.8626,7.7421,10.3387,0.3663,0.0364,89.2275,5.3044,0.4504,2.3070
13 Nov 2007,9.9098,7.7923,10.3717,0.3646,0.0365,89.6188,5.3056,0.4507,2.3084
14 Nov 2007,9.8996,7.8042,10.3813,0.3668,0.0364,89.5884,5.3094,0.4511,2.3163
15 Nov 2007,9.9557,7.7953,10.4335,0.3680,0.0362,90.1419,5.3454,0.4537,2.3280
16 Nov 2007,9.9779,7.7676,10.4478,0.3683,0.0363,90.7102,5.3461,0.4551,2.3264
19 Nov 2007,9.9557,7.8033,10.4128,0.3667,0.0361,90.5211,5.3299,0.4539,2.3314
20 Nov 2007,9.9291,7.7966,10.3896,0.3645,0.0360,90.1184,5.3266,0.4530,2.3200
21 Nov 2007,10.0000,7.8144,10.4514,0.3639,0.0360,90.6303,5.3777,0.4560,2.3360
22 Nov 2007,10.0059,7.8317,10.4577,0.3623,0.0361,90.9521,5.3904,0.4564,2.3328
23 Nov 2007,9.9350,7.8425,10.3958,0.3611,0.0359,90.4554,5.3553,0.4539,2.3301
26 Nov 2007,9.9114,7.8282,10.3783,0.3609,0.0358,90.3315,5.3449,0.4531,2.3282
27 Nov 2007,9.9616,7.8755,10.4311,0.3628,0.0359,90.7539,5.3839,0.4564,2.3365
28 Nov 2007,9.9882,7.8831,10.4596,0.3628,0.0359,90.8470,5.4008,0.4568,2.3405
29 Nov 2007,9.9542,7.8800,10.4325,0.3628,0.0359,90.7000,5.3575,0.4565,2.3291
30 Nov 2007,9.9261,7.8525,10.4101,0.3646,0.0358,90.5234,5.3390,0.4544,2.3225
3 Dec 2007,9.9113,7.9270,10.3819,0.3625,0.0359,90.0730,5.3324,0.4529,2.3132
4 Dec 2007,9.8715,7.9345,10.3447,0.3623,0.0360,89.3561,5.2991,0.4517,2.3054
5 Dec 2007,9.8848,7.9607,10.3608,0.3622,0.0361,89.3327,5.3200,0.4529,2.3117
6 Dec 2007,9.9009,8.0010,10.3614,0.3629,0.0361,89.3460,5.3084,0.4513,2.3108
7 Dec 2007,9.8562,7.9724,10.2883,0.3617,0.0359,88.7102,5.2434,0.4493,2.3024
10 Dec 2007,9.8296,7.9889,10.2614,0.3591,0.0358,88.7469,5.2442,0.4485,2.3018
11 Dec 2007,9.8616,8.0126,10.2475,0.3587,0.0357,88.4915,5.2461,0.4491,2.2984
12 Dec 2007,9.8594,8.0320,10.2390,0.3577,0.0356,88.4892,5.2457,0.4494,2.2975
13 Dec 2007,9.8579,8.0421,10.2325,0.3580,0.0356,88.4291,5.2465,0.4495,2.2978
14 Dec 2007,9.8601,8.0491,10.2308,0.3562,0.0355,88.4648,5.2458,0.4495,2.2951
17 Dec 2007,9.9183,8.0221,10.2818,0.3575,0.0355,89.0587,5.2483,0.4521,2.2918
18 Dec 2007,9.9569,7.9843,10.2934,0.3567,0.0357,89.1202,5.2470,0.4538,2.2974
19 Dec 2007,9.9569,8.0187,10.3076,0.3567,0.0355,89.2650,5.2487,0.4541,2.2932
